Run ID,Start Time,End Time,Duration,Status,Comments,Job Type,Details,Info dictionary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_09_40_44_918245,2024-03-14 09:40:44:918245,2024-03-14 09:40:46:818335,0:0:1:900:90,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '6e8ec13f68a6e07bfbfba410a734f0d7_PLSA0009E07C', 'processed_s3_filepath': 'Perfios/Processed/6e8ec13f68a6e07bfbfba410a734f0d7_PLSA0009E07C/6e8ec13f68a6e07bfbfba410a734f0d7_PLSA0009E07C_20240314041044787179_RJaKFbc5wl.json', 'success_s3_filepath': 'Perfios/Success/6e8ec13f68a6e07bfbfba410a734f0d7_PLSA0009E07C/6e8ec13f68a6e07bfbfba410a734f0d7_PLSA0009E07C_20240314041044787179_RJaKFbc5wl.json', 'failure_s3_filepath': 'Perfios/Failure/6e8ec13f68a6e07bfbfba410a734f0d7_PLSA0009E07C/6e8ec13f68a6e07bfbfba410a734f0d7_PLSA0009E07C_20240314041044787179_RJaKFbc5wl.json', 'error_s3_filepath': 'Perfios/Logging/6e8ec13f68a6e07bfbfba410a734f0d7_PLSA0009E07C/6e8ec13f68a6e07bfbfba410a734f0d7_PLSA0009E07C_20240314041044787179_RJaKFbc5wl.txt', 'run_id': 'RJaKFbc5wl', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/6e8ec13f68a6e07bfbfba410a734f0d7_PLSA0009E07C.json', 'formatted_timestamp': '20240314041044787179'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_09_41_51_933532,2024-03-14 09:41:51:933532,2024-03-14 09:41:56:981669,0:0:5:48:137,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '5c5324bd1b6f681ac30c7b58604e65ae_SCUBL002CB39', 'processed_s3_filepath': 'Perfios/Processed/5c5324bd1b6f681ac30c7b58604e65ae_SCUBL002CB39/5c5324bd1b6f681ac30c7b58604e65ae_SCUBL002CB39_20240314041151634776_1KbEui2BKS.json', 'success_s3_filepath': 'Perfios/Success/5c5324bd1b6f681ac30c7b58604e65ae_SCUBL002CB39/5c5324bd1b6f681ac30c7b58604e65ae_SCUBL002CB39_20240314041151634776_1KbEui2BKS.json', 'failure_s3_filepath': 'Perfios/Failure/5c5324bd1b6f681ac30c7b58604e65ae_SCUBL002CB39/5c5324bd1b6f681ac30c7b58604e65ae_SCUBL002CB39_20240314041151634776_1KbEui2BKS.json', 'error_s3_filepath': 'Perfios/Logging/5c5324bd1b6f681ac30c7b58604e65ae_SCUBL002CB39/5c5324bd1b6f681ac30c7b58604e65ae_SCUBL002CB39_20240314041151634776_1KbEui2BKS.txt', 'run_id': '1KbEui2BKS', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/5c5324bd1b6f681ac30c7b58604e65ae_SCUBL002CB39.json', 'formatted_timestamp': '20240314041151634776'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_09_41_58_488758,2024-03-14 09:41:58:488758,2024-03-14 09:42:09:620006,0:0:11:131:248,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '5c5324bd1b6f681ac30c7b58604e65ae_SCUBL002CB39', 'processed_s3_filepath': 'Perfios/Processed/5c5324bd1b6f681ac30c7b58604e65ae_SCUBL002CB39/5c5324bd1b6f681ac30c7b58604e65ae_SCUBL002CB39_20240314041158221258_84UbeMOiFT.json', 'success_s3_filepath': 'Perfios/Success/5c5324bd1b6f681ac30c7b58604e65ae_SCUBL002CB39/5c5324bd1b6f681ac30c7b58604e65ae_SCUBL002CB39_20240314041158221258_84UbeMOiFT.json', 'failure_s3_filepath': 'Perfios/Failure/5c5324bd1b6f681ac30c7b58604e65ae_SCUBL002CB39/5c5324bd1b6f681ac30c7b58604e65ae_SCUBL002CB39_20240314041158221258_84UbeMOiFT.json', 'error_s3_filepath': 'Perfios/Logging/5c5324bd1b6f681ac30c7b58604e65ae_SCUBL002CB39/5c5324bd1b6f681ac30c7b58604e65ae_SCUBL002CB39_20240314041158221258_84UbeMOiFT.txt', 'run_id': '84UbeMOiFT', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/5c5324bd1b6f681ac30c7b58604e65ae_SCUBL002CB39.json', 'formatted_timestamp': '20240314041158221258'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_09_42_10_541996,2024-03-14 09:42:10:541996,2024-03-14 09:42:15:204574,0:0:4:662:578,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '263f101bf1bcf892534173971c2415e9_DTCPL010D0C5', 'processed_s3_filepath': 'Perfios/Processed/263f101bf1bcf892534173971c2415e9_DTCPL010D0C5/263f101bf1bcf892534173971c2415e9_DTCPL010D0C5_20240314041210299216_ydKONCTQCR.json', 'success_s3_filepath': 'Perfios/Success/263f101bf1bcf892534173971c2415e9_DTCPL010D0C5/263f101bf1bcf892534173971c2415e9_DTCPL010D0C5_20240314041210299216_ydKONCTQCR.json', 'failure_s3_filepath': 'Perfios/Failure/263f101bf1bcf892534173971c2415e9_DTCPL010D0C5/263f101bf1bcf892534173971c2415e9_DTCPL010D0C5_20240314041210299216_ydKONCTQCR.json', 'error_s3_filepath': 'Perfios/Logging/263f101bf1bcf892534173971c2415e9_DTCPL010D0C5/263f101bf1bcf892534173971c2415e9_DTCPL010D0C5_20240314041210299216_ydKONCTQCR.txt', 'run_id': 'ydKONCTQCR', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/263f101bf1bcf892534173971c2415e9_DTCPL010D0C5.json', 'formatted_timestamp': '20240314041210299216'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_09_42_16_288679,2024-03-14 09:42:16:288679,2024-03-14 09:42:17:383201,0:0:1:94:522,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '263f101bf1bcf892534173971c2415e9_DTCPL010D0C5', 'processed_s3_filepath': 'Perfios/Processed/263f101bf1bcf892534173971c2415e9_DTCPL010D0C5/263f101bf1bcf892534173971c2415e9_DTCPL010D0C5_20240314041216154062_bZ15bFiaZi.json', 'success_s3_filepath': 'Perfios/Success/263f101bf1bcf892534173971c2415e9_DTCPL010D0C5/263f101bf1bcf892534173971c2415e9_DTCPL010D0C5_20240314041216154062_bZ15bFiaZi.json', 'failure_s3_filepath': 'Perfios/Failure/263f101bf1bcf892534173971c2415e9_DTCPL010D0C5/263f101bf1bcf892534173971c2415e9_DTCPL010D0C5_20240314041216154062_bZ15bFiaZi.json', 'error_s3_filepath': 'Perfios/Logging/263f101bf1bcf892534173971c2415e9_DTCPL010D0C5/263f101bf1bcf892534173971c2415e9_DTCPL010D0C5_20240314041216154062_bZ15bFiaZi.txt', 'run_id': 'bZ15bFiaZi', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/263f101bf1bcf892534173971c2415e9_DTCPL010D0C5.json', 'formatted_timestamp': '20240314041216154062'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_09_49_02_746301,2024-03-14 09:49:02:746301,2024-03-14 09:49:06:655416,0:0:3:909:115,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '2457975b8026b901ef08ecde8a8db7f0_DTCPL02119EC', 'processed_s3_filepath': 'Perfios/Processed/2457975b8026b901ef08ecde8a8db7f0_DTCPL02119EC/2457975b8026b901ef08ecde8a8db7f0_DTCPL02119EC_20240314041902467150_7vwaLuwGAx.json', 'success_s3_filepath': 'Perfios/Success/2457975b8026b901ef08ecde8a8db7f0_DTCPL02119EC/2457975b8026b901ef08ecde8a8db7f0_DTCPL02119EC_20240314041902467150_7vwaLuwGAx.json', 'failure_s3_filepath': 'Perfios/Failure/2457975b8026b901ef08ecde8a8db7f0_DTCPL02119EC/2457975b8026b901ef08ecde8a8db7f0_DTCPL02119EC_20240314041902467150_7vwaLuwGAx.json', 'error_s3_filepath': 'Perfios/Logging/2457975b8026b901ef08ecde8a8db7f0_DTCPL02119EC/2457975b8026b901ef08ecde8a8db7f0_DTCPL02119EC_20240314041902467150_7vwaLuwGAx.txt', 'run_id': '7vwaLuwGAx', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/2457975b8026b901ef08ecde8a8db7f0_DTCPL02119EC.json', 'formatted_timestamp': '20240314041902467150'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_09_51_42_127489,2024-03-14 09:51:42:127489,2024-03-14 09:51:44:097968,0:0:1:970:479,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '8c4e2b2c3e3bb5f3df39b84b909cc997_DTCPL020E69C', 'processed_s3_filepath': 'Perfios/Processed/8c4e2b2c3e3bb5f3df39b84b909cc997_DTCPL020E69C/8c4e2b2c3e3bb5f3df39b84b909cc997_DTCPL020E69C_20240314042141896295_egqoUOeWEu.json', 'success_s3_filepath': 'Perfios/Success/8c4e2b2c3e3bb5f3df39b84b909cc997_DTCPL020E69C/8c4e2b2c3e3bb5f3df39b84b909cc997_DTCPL020E69C_20240314042141896295_egqoUOeWEu.json', 'failure_s3_filepath': 'Perfios/Failure/8c4e2b2c3e3bb5f3df39b84b909cc997_DTCPL020E69C/8c4e2b2c3e3bb5f3df39b84b909cc997_DTCPL020E69C_20240314042141896295_egqoUOeWEu.json', 'error_s3_filepath': 'Perfios/Logging/8c4e2b2c3e3bb5f3df39b84b909cc997_DTCPL020E69C/8c4e2b2c3e3bb5f3df39b84b909cc997_DTCPL020E69C_20240314042141896295_egqoUOeWEu.txt', 'run_id': 'egqoUOeWEu', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/8c4e2b2c3e3bb5f3df39b84b909cc997_DTCPL020E69C.json', 'formatted_timestamp': '20240314042141896295'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_09_51_45_214593,2024-03-14 09:51:45:214593,2024-03-14 09:51:47:179289,0:0:1:964:696,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '8c4e2b2c3e3bb5f3df39b84b909cc997_DTCPL020E69C', 'processed_s3_filepath': 'Perfios/Processed/8c4e2b2c3e3bb5f3df39b84b909cc997_DTCPL020E69C/8c4e2b2c3e3bb5f3df39b84b909cc997_DTCPL020E69C_20240314042145040690_2QfkVek1j1.json', 'success_s3_filepath': 'Perfios/Success/8c4e2b2c3e3bb5f3df39b84b909cc997_DTCPL020E69C/8c4e2b2c3e3bb5f3df39b84b909cc997_DTCPL020E69C_20240314042145040690_2QfkVek1j1.json', 'failure_s3_filepath': 'Perfios/Failure/8c4e2b2c3e3bb5f3df39b84b909cc997_DTCPL020E69C/8c4e2b2c3e3bb5f3df39b84b909cc997_DTCPL020E69C_20240314042145040690_2QfkVek1j1.json', 'error_s3_filepath': 'Perfios/Logging/8c4e2b2c3e3bb5f3df39b84b909cc997_DTCPL020E69C/8c4e2b2c3e3bb5f3df39b84b909cc997_DTCPL020E69C_20240314042145040690_2QfkVek1j1.txt', 'run_id': '2QfkVek1j1', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/8c4e2b2c3e3bb5f3df39b84b909cc997_DTCPL020E69C.json', 'formatted_timestamp': '20240314042145040690'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_09_53_39_187809,2024-03-14 09:53:39:187809,2024-03-14 09:53:43:027882,0:0:3:840:73,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': 'd7c249b23eab35d7dce60fda3f0dee67_DTCPL0211B25', 'processed_s3_filepath': 'Perfios/Processed/d7c249b23eab35d7dce60fda3f0dee67_DTCPL0211B25/d7c249b23eab35d7dce60fda3f0dee67_DTCPL0211B25_20240314042338844941_oEjklQvbIR.json', 'success_s3_filepath': 'Perfios/Success/d7c249b23eab35d7dce60fda3f0dee67_DTCPL0211B25/d7c249b23eab35d7dce60fda3f0dee67_DTCPL0211B25_20240314042338844941_oEjklQvbIR.json', 'failure_s3_filepath': 'Perfios/Failure/d7c249b23eab35d7dce60fda3f0dee67_DTCPL0211B25/d7c249b23eab35d7dce60fda3f0dee67_DTCPL0211B25_20240314042338844941_oEjklQvbIR.json', 'error_s3_filepath': 'Perfios/Logging/d7c249b23eab35d7dce60fda3f0dee67_DTCPL0211B25/d7c249b23eab35d7dce60fda3f0dee67_DTCPL0211B25_20240314042338844941_oEjklQvbIR.txt', 'run_id': 'oEjklQvbIR', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/d7c249b23eab35d7dce60fda3f0dee67_DTCPL0211B25.json', 'formatted_timestamp': '20240314042338844941'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_09_54_07_938466,2024-03-14 09:54:07:938466,2024-03-14 09:54:11:013084,0:0:3:74:618,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '6d92e918c30ea0e86cb4f0c1885aade0_PLSA0009E443', 'processed_s3_filepath': 'Perfios/Processed/6d92e918c30ea0e86cb4f0c1885aade0_PLSA0009E443/6d92e918c30ea0e86cb4f0c1885aade0_PLSA0009E443_20240314042407666668_rQmtYFZFdc.json', 'success_s3_filepath': 'Perfios/Success/6d92e918c30ea0e86cb4f0c1885aade0_PLSA0009E443/6d92e918c30ea0e86cb4f0c1885aade0_PLSA0009E443_20240314042407666668_rQmtYFZFdc.json', 'failure_s3_filepath': 'Perfios/Failure/6d92e918c30ea0e86cb4f0c1885aade0_PLSA0009E443/6d92e918c30ea0e86cb4f0c1885aade0_PLSA0009E443_20240314042407666668_rQmtYFZFdc.json', 'error_s3_filepath': 'Perfios/Logging/6d92e918c30ea0e86cb4f0c1885aade0_PLSA0009E443/6d92e918c30ea0e86cb4f0c1885aade0_PLSA0009E443_20240314042407666668_rQmtYFZFdc.txt', 'run_id': 'rQmtYFZFdc', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/6d92e918c30ea0e86cb4f0c1885aade0_PLSA0009E443.json', 'formatted_timestamp': '20240314042407666668'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_09_57_35_629698,2024-03-14 09:57:35:629698,2024-03-14 09:57:37:204762,0:0:1:575:64,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '4890136ab9f50296fb98043b74fe7eae_PLSA0009E113', 'processed_s3_filepath': 'Perfios/Processed/4890136ab9f50296fb98043b74fe7eae_PLSA0009E113/4890136ab9f50296fb98043b74fe7eae_PLSA0009E113_20240314042735377447_0AVNcQaC66.json', 'success_s3_filepath': 'Perfios/Success/4890136ab9f50296fb98043b74fe7eae_PLSA0009E113/4890136ab9f50296fb98043b74fe7eae_PLSA0009E113_20240314042735377447_0AVNcQaC66.json', 'failure_s3_filepath': 'Perfios/Failure/4890136ab9f50296fb98043b74fe7eae_PLSA0009E113/4890136ab9f50296fb98043b74fe7eae_PLSA0009E113_20240314042735377447_0AVNcQaC66.json', 'error_s3_filepath': 'Perfios/Logging/4890136ab9f50296fb98043b74fe7eae_PLSA0009E113/4890136ab9f50296fb98043b74fe7eae_PLSA0009E113_20240314042735377447_0AVNcQaC66.txt', 'run_id': '0AVNcQaC66', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/4890136ab9f50296fb98043b74fe7eae_PLSA0009E113.json', 'formatted_timestamp': '20240314042735377447'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_09_58_40_252924,2024-03-14 09:58:40:252924,2024-03-14 09:58:45:930534,0:0:5:677:610,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': 'db8d6da4851f4031fe99735c0b5a29e5_PLSA0009E405', 'processed_s3_filepath': 'Perfios/Processed/db8d6da4851f4031fe99735c0b5a29e5_PLSA0009E405/db8d6da4851f4031fe99735c0b5a29e5_PLSA0009E405_20240314042839963892_bDXj8s9Ijc.json', 'success_s3_filepath': 'Perfios/Success/db8d6da4851f4031fe99735c0b5a29e5_PLSA0009E405/db8d6da4851f4031fe99735c0b5a29e5_PLSA0009E405_20240314042839963892_bDXj8s9Ijc.json', 'failure_s3_filepath': 'Perfios/Failure/db8d6da4851f4031fe99735c0b5a29e5_PLSA0009E405/db8d6da4851f4031fe99735c0b5a29e5_PLSA0009E405_20240314042839963892_bDXj8s9Ijc.json', 'error_s3_filepath': 'Perfios/Logging/db8d6da4851f4031fe99735c0b5a29e5_PLSA0009E405/db8d6da4851f4031fe99735c0b5a29e5_PLSA0009E405_20240314042839963892_bDXj8s9Ijc.txt', 'run_id': 'bDXj8s9Ijc', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/db8d6da4851f4031fe99735c0b5a29e5_PLSA0009E405.json', 'formatted_timestamp': '20240314042839963892'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_10_00_10_219590,2024-03-14 10:00:10:219590,2024-03-14 10:00:13:681978,0:0:3:462:388,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '691bf24bf5b5e7610b78c4815c506a4d_BLSA0002D30B', 'processed_s3_filepath': 'Perfios/Processed/691bf24bf5b5e7610b78c4815c506a4d_BLSA0002D30B/691bf24bf5b5e7610b78c4815c506a4d_BLSA0002D30B_20240314043009945229_sFteAUF4dn.json', 'success_s3_filepath': 'Perfios/Success/691bf24bf5b5e7610b78c4815c506a4d_BLSA0002D30B/691bf24bf5b5e7610b78c4815c506a4d_BLSA0002D30B_20240314043009945229_sFteAUF4dn.json', 'failure_s3_filepath': 'Perfios/Failure/691bf24bf5b5e7610b78c4815c506a4d_BLSA0002D30B/691bf24bf5b5e7610b78c4815c506a4d_BLSA0002D30B_20240314043009945229_sFteAUF4dn.json', 'error_s3_filepath': 'Perfios/Logging/691bf24bf5b5e7610b78c4815c506a4d_BLSA0002D30B/691bf24bf5b5e7610b78c4815c506a4d_BLSA0002D30B_20240314043009945229_sFteAUF4dn.txt', 'run_id': 'sFteAUF4dn', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/691bf24bf5b5e7610b78c4815c506a4d_BLSA0002D30B.json', 'formatted_timestamp': '20240314043009945229'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_10_01_32_679606,2024-03-14 10:01:32:679606,2024-03-14 10:01:38:502823,0:0:5:823:217,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': 'b23570458f2b0ee5e34b0c4a91125843_PLSA0009E43F', 'processed_s3_filepath': 'Perfios/Processed/b23570458f2b0ee5e34b0c4a91125843_PLSA0009E43F/b23570458f2b0ee5e34b0c4a91125843_PLSA0009E43F_20240314043132413878_tFTTa38kZ9.json', 'success_s3_filepath': 'Perfios/Success/b23570458f2b0ee5e34b0c4a91125843_PLSA0009E43F/b23570458f2b0ee5e34b0c4a91125843_PLSA0009E43F_20240314043132413878_tFTTa38kZ9.json', 'failure_s3_filepath': 'Perfios/Failure/b23570458f2b0ee5e34b0c4a91125843_PLSA0009E43F/b23570458f2b0ee5e34b0c4a91125843_PLSA0009E43F_20240314043132413878_tFTTa38kZ9.json', 'error_s3_filepath': 'Perfios/Logging/b23570458f2b0ee5e34b0c4a91125843_PLSA0009E43F/b23570458f2b0ee5e34b0c4a91125843_PLSA0009E43F_20240314043132413878_tFTTa38kZ9.txt', 'run_id': 'tFTTa38kZ9', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/b23570458f2b0ee5e34b0c4a91125843_PLSA0009E43F.json', 'formatted_timestamp': '20240314043132413878'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_10_02_46_656480,2024-03-14 10:02:46:656480,2024-03-14 10:02:48:315750,0:0:1:659:270,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '64028e5bb72b25788cb57589f28eabc8_PLSA0009E44F', 'processed_s3_filepath': 'Perfios/Processed/64028e5bb72b25788cb57589f28eabc8_PLSA0009E44F/64028e5bb72b25788cb57589f28eabc8_PLSA0009E44F_20240314043246375173_SQMFpmpH5R.json', 'success_s3_filepath': 'Perfios/Success/64028e5bb72b25788cb57589f28eabc8_PLSA0009E44F/64028e5bb72b25788cb57589f28eabc8_PLSA0009E44F_20240314043246375173_SQMFpmpH5R.json', 'failure_s3_filepath': 'Perfios/Failure/64028e5bb72b25788cb57589f28eabc8_PLSA0009E44F/64028e5bb72b25788cb57589f28eabc8_PLSA0009E44F_20240314043246375173_SQMFpmpH5R.json', 'error_s3_filepath': 'Perfios/Logging/64028e5bb72b25788cb57589f28eabc8_PLSA0009E44F/64028e5bb72b25788cb57589f28eabc8_PLSA0009E44F_20240314043246375173_SQMFpmpH5R.txt', 'run_id': 'SQMFpmpH5R', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/64028e5bb72b25788cb57589f28eabc8_PLSA0009E44F.json', 'formatted_timestamp': '20240314043246375173'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_10_02_49_492686,2024-03-14 10:02:49:492686,2024-03-14 10:02:50:961360,0:0:1:468:674,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '64028e5bb72b25788cb57589f28eabc8_PLSA0009E44F', 'processed_s3_filepath': 'Perfios/Processed/64028e5bb72b25788cb57589f28eabc8_PLSA0009E44F/64028e5bb72b25788cb57589f28eabc8_PLSA0009E44F_20240314043249319129_ByybV7S0EN.json', 'success_s3_filepath': 'Perfios/Success/64028e5bb72b25788cb57589f28eabc8_PLSA0009E44F/64028e5bb72b25788cb57589f28eabc8_PLSA0009E44F_20240314043249319129_ByybV7S0EN.json', 'failure_s3_filepath': 'Perfios/Failure/64028e5bb72b25788cb57589f28eabc8_PLSA0009E44F/64028e5bb72b25788cb57589f28eabc8_PLSA0009E44F_20240314043249319129_ByybV7S0EN.json', 'error_s3_filepath': 'Perfios/Logging/64028e5bb72b25788cb57589f28eabc8_PLSA0009E44F/64028e5bb72b25788cb57589f28eabc8_PLSA0009E44F_20240314043249319129_ByybV7S0EN.txt', 'run_id': 'ByybV7S0EN', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/64028e5bb72b25788cb57589f28eabc8_PLSA0009E44F.json', 'formatted_timestamp': '20240314043249319129'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_10_04_19_148341,2024-03-14 10:04:19:148341,2024-03-14 10:04:20:760657,0:0:1:612:316,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '478fa4a1b90ecd51848cab9f63954fce_PLSA0009E44F', 'processed_s3_filepath': 'Perfios/Processed/478fa4a1b90ecd51848cab9f63954fce_PLSA0009E44F/478fa4a1b90ecd51848cab9f63954fce_PLSA0009E44F_20240314043418906567_UiS1L04Tj6.json', 'success_s3_filepath': 'Perfios/Success/478fa4a1b90ecd51848cab9f63954fce_PLSA0009E44F/478fa4a1b90ecd51848cab9f63954fce_PLSA0009E44F_20240314043418906567_UiS1L04Tj6.json', 'failure_s3_filepath': 'Perfios/Failure/478fa4a1b90ecd51848cab9f63954fce_PLSA0009E44F/478fa4a1b90ecd51848cab9f63954fce_PLSA0009E44F_20240314043418906567_UiS1L04Tj6.json', 'error_s3_filepath': 'Perfios/Logging/478fa4a1b90ecd51848cab9f63954fce_PLSA0009E44F/478fa4a1b90ecd51848cab9f63954fce_PLSA0009E44F_20240314043418906567_UiS1L04Tj6.txt', 'run_id': 'UiS1L04Tj6', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/478fa4a1b90ecd51848cab9f63954fce_PLSA0009E44F.json', 'formatted_timestamp': '20240314043418906567'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_10_04_22_020278,2024-03-14 10:04:22:020278,2024-03-14 10:04:23:514885,0:0:1:494:607,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '478fa4a1b90ecd51848cab9f63954fce_PLSA0009E44F', 'processed_s3_filepath': 'Perfios/Processed/478fa4a1b90ecd51848cab9f63954fce_PLSA0009E44F/478fa4a1b90ecd51848cab9f63954fce_PLSA0009E44F_20240314043421853663_WqSJLPVELg.json', 'success_s3_filepath': 'Perfios/Success/478fa4a1b90ecd51848cab9f63954fce_PLSA0009E44F/478fa4a1b90ecd51848cab9f63954fce_PLSA0009E44F_20240314043421853663_WqSJLPVELg.json', 'failure_s3_filepath': 'Perfios/Failure/478fa4a1b90ecd51848cab9f63954fce_PLSA0009E44F/478fa4a1b90ecd51848cab9f63954fce_PLSA0009E44F_20240314043421853663_WqSJLPVELg.json', 'error_s3_filepath': 'Perfios/Logging/478fa4a1b90ecd51848cab9f63954fce_PLSA0009E44F/478fa4a1b90ecd51848cab9f63954fce_PLSA0009E44F_20240314043421853663_WqSJLPVELg.txt', 'run_id': 'WqSJLPVELg', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/478fa4a1b90ecd51848cab9f63954fce_PLSA0009E44F.json', 'formatted_timestamp': '20240314043421853663'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
